,speaker,minute,text,label,prob,sentiment
1042,President Trump,51:37,"So when I was elected, and when a president is elected, they’re elected for a period of four years. And Justice Ginsburg said it best. I think, talking about president Obama having to do with somebody else, that the president is put there for four years, not for three years. So during this fourth year, it happened to come up, unfortunately, because I had great respect for Justice Ginsburg. But a vacancy happened to come up, and we picked somebody that’s outstanding. She has been an absolute star, and I’m extremely proud of it. But again, plenty of time.",10,0.13088343,gratitude
1043,President Trump,51:37,"So when I was elected, and when a president is elected, they’re elected for a period of four years. And Justice Ginsburg said it best. I think, talking about president Obama having to do with somebody else, that the president is put there for four years, not for three years. So during this fourth year, it happened to come up, unfortunately, because I had great respect for Justice Ginsburg. But a vacancy happened to come up, and we picked somebody that’s outstanding. She has been an absolute star, and I’m extremely proud of it. But again, plenty of time.",3,0.12272172,approval
1044,President Trump,52:10,"There’s plenty of time. We’re going to do it before the election, but we also have much time after the election. But there’s no reason to wait, because it’s almost unanimous, it seems to me, certainly within the Republican party. And frankly, most of the Democrats within closed rooms, I guarantee you that. This is an outstanding person, and I’m using my fourth term. And if you look at it and if you put the shoe on the other foot, if they had this, they would do it 100%. So there’s been 29 times when this has happened. All 29 times a president has done exactly what I’ve done.",3,0.27433655,approval
1045,President Trump,52:10,"There’s plenty of time. We’re going to do it before the election, but we also have much time after the election. But there’s no reason to wait, because it’s almost unanimous, it seems to me, certainly within the Republican party. And frankly, most of the Democrats within closed rooms, I guarantee you that. This is an outstanding person, and I’m using my fourth term. And if you look at it and if you put the shoe on the other foot, if they had this, they would do it 100%. So there’s been 29 times when this has happened. All 29 times a president has done exactly what I’ve done.",14,0.18947886,optimism
1046,President Trump,52:10,"There’s plenty of time. We’re going to do it before the election, but we also have much time after the election. But there’s no reason to wait, because it’s almost unanimous, it seems to me, certainly within the Republican party. And frankly, most of the Democrats within closed rooms, I guarantee you that. This is an outstanding person, and I’m using my fourth term. And if you look at it and if you put the shoe on the other foot, if they had this, they would do it 100%. So there’s been 29 times when this has happened. All 29 times a president has done exactly what I’ve done.",0,0.1642019,admiration
1047,Savannah Guthrie,52:43,"To the voter’s point, I’ll just say that in 2016, you were on another show, actually another morning show, and you were asked whether President Obama should nominate a Supreme Court Justice Merrick Garland. And you said, “I think the Senate should wait until the next president, and let the president pick.” Now that was eight months before the election. This is three weeks before the election.",15,0.17641786,realization
1048,Savannah Guthrie,52:43,"To the voter’s point, I’ll just say that in 2016, you were on another show, actually another morning show, and you were asked whether President Obama should nominate a Supreme Court Justice Merrick Garland. And you said, “I think the Senate should wait until the next president, and let the president pick.” Now that was eight months before the election. This is three weeks before the election.",13,0.14591874,neutral
1049,Savannah Guthrie,52:43,"To the voter’s point, I’ll just say that in 2016, you were on another show, actually another morning show, and you were asked whether President Obama should nominate a Supreme Court Justice Merrick Garland. And you said, “I think the Senate should wait until the next president, and let the president pick.” Now that was eight months before the election. This is three weeks before the election.",5,0.1300509,curiosity
1050,President Trump,53:04,"So I have a lot of respect, by the way, for-",3,0.29719725,approval
1051,President Trump,53:04,"So I have a lot of respect, by the way, for-",10,0.19671413,gratitude
1052,President Trump,53:04,"So I have a lot of respect, by the way, for-",0,0.18173763,admiration
1053,Savannah Guthrie,53:06,So you have changed your position on this?,5,0.49438757,curiosity
1054,Savannah Guthrie,53:06,So you have changed your position on this?,4,0.3278165,confusion
1055,Savannah Guthrie,53:06,So you have changed your position on this?,13,0.042334024,neutral
1056,President Trump,53:07,"I have a lot of respect for Judge Garland. I want to tell you that. But I’ll tell you, the whole ball game changed when I saw the way they treated Justice Kavanaugh. I have never seen any human being, and I’m not just talking about Supreme Court… I have never seen a human being treated so badly with false accusations and everything else. I have never seen anything like it. And you know what the truth is, Savannah? Like it or not, the ball game changed a lot. There has never been anybody treated so badly as, now Justice Kavanaugh.",4,0.1548631,confusion
1057,President Trump,53:07,"I have a lot of respect for Judge Garland. I want to tell you that. But I’ll tell you, the whole ball game changed when I saw the way they treated Justice Kavanaugh. I have never seen any human being, and I’m not just talking about Supreme Court… I have never seen a human being treated so badly with false accusations and everything else. I have never seen anything like it. And you know what the truth is, Savannah? Like it or not, the ball game changed a lot. There has never been anybody treated so badly as, now Justice Kavanaugh.",15,0.14753841,realization
1058,President Trump,53:07,"I have a lot of respect for Judge Garland. I want to tell you that. But I’ll tell you, the whole ball game changed when I saw the way they treated Justice Kavanaugh. I have never seen any human being, and I’m not just talking about Supreme Court… I have never seen a human being treated so badly with false accusations and everything else. I have never seen anything like it. And you know what the truth is, Savannah? Like it or not, the ball game changed a lot. There has never been anybody treated so badly as, now Justice Kavanaugh.",5,0.13846353,curiosity
1059,Savannah Guthrie,53:38,You’ve mentioned that you would like to see Amy Coney Barrett confirmed to the Supreme Court in case any challenges come up in connection with the election. Do you expect her to rule for you?,5,0.45532632,curiosity
1060,Savannah Guthrie,53:38,You’ve mentioned that you would like to see Amy Coney Barrett confirmed to the Supreme Court in case any challenges come up in connection with the election. Do you expect her to rule for you?,4,0.114491574,confusion
1061,Savannah Guthrie,53:38,You’ve mentioned that you would like to see Amy Coney Barrett confirmed to the Supreme Court in case any challenges come up in connection with the election. Do you expect her to rule for you?,12,0.103984006,love
1062,President Trump,53:49,"Well, I think she’ll have to make that decision. I don’t think she has any conflict at all. A Supreme Court judge does not have… They can make their own decision. They actually have additional power to make that decision. It would be totally up to her. I would think that she would be able to rule either for me or against me, being I don’t see any conflict whatsoever. We have an election coming up. I think it’s the most important election in the history of our country. If for any chance, and it probably won’t… And I hope it doesn’t ever get to the Supreme Court. But if it did, I would think that she would rule one way or the other. I would think so.",14,0.5033782,optimism
1063,President Trump,53:49,"Well, I think she’ll have to make that decision. I don’t think she has any conflict at all. A Supreme Court judge does not have… They can make their own decision. They actually have additional power to make that decision. It would be totally up to her. I would think that she would be able to rule either for me or against me, being I don’t see any conflict whatsoever. We have an election coming up. I think it’s the most important election in the history of our country. If for any chance, and it probably won’t… And I hope it doesn’t ever get to the Supreme Court. But if it did, I would think that she would rule one way or the other. I would think so.",3,0.071328945,approval
1064,President Trump,53:49,"Well, I think she’ll have to make that decision. I don’t think she has any conflict at all. A Supreme Court judge does not have… They can make their own decision. They actually have additional power to make that decision. It would be totally up to her. I would think that she would be able to rule either for me or against me, being I don’t see any conflict whatsoever. We have an election coming up. I think it’s the most important election in the history of our country. If for any chance, and it probably won’t… And I hope it doesn’t ever get to the Supreme Court. But if it did, I would think that she would rule one way or the other. I would think so.",15,0.068216324,realization
1065,Savannah Guthrie,54:26,But for you? You think she would rule for you?,5,0.46797124,curiosity
1066,Savannah Guthrie,54:26,But for you? You think she would rule for you?,4,0.31999075,confusion
1067,Savannah Guthrie,54:26,But for you? You think she would rule for you?,13,0.053705893,neutral
1068,President Trump,54:28,I have no idea.,4,0.5180374,confusion
1069,President Trump,54:28,I have no idea.,7,0.11354105,disapproval
1070,President Trump,54:28,I have no idea.,5,0.07667634,curiosity
1071,Savannah Guthrie,54:28,"Of course she’ll rule one way or the other, but-",14,0.26979244,optimism
1072,Savannah Guthrie,54:28,"Of course she’ll rule one way or the other, but-",3,0.25260264,approval
1073,Savannah Guthrie,54:28,"Of course she’ll rule one way or the other, but-",13,0.11825156,neutral
1074,President Trump,54:31,"Because believe it or not, I never asked her about it. I never talked about it. I didn’t talk about any of the obvious things that you could talk about. And I think a lot of people in my position might. But in speaking to a lot of very brilliant people and people that do this for a living, they say it’s better not to talk. So I talked to her about life. I talked to her about the fact, “Would you like to do this? Are you willing to do this?” Because it’s a tremendous burden. The answer was, “Yes.” She’s unbelievably well-qualified, but I never spoke to her about these various questions.",5,0.21583872,curiosity
1075,President Trump,54:31,"Because believe it or not, I never asked her about it. I never talked about it. I didn’t talk about any of the obvious things that you could talk about. And I think a lot of people in my position might. But in speaking to a lot of very brilliant people and people that do this for a living, they say it’s better not to talk. So I talked to her about life. I talked to her about the fact, “Would you like to do this? Are you willing to do this?” Because it’s a tremendous burden. The answer was, “Yes.” She’s unbelievably well-qualified, but I never spoke to her about these various questions.",4,0.18372539,confusion
1076,President Trump,54:31,"Because believe it or not, I never asked her about it. I never talked about it. I didn’t talk about any of the obvious things that you could talk about. And I think a lot of people in my position might. But in speaking to a lot of very brilliant people and people that do this for a living, they say it’s better not to talk. So I talked to her about life. I talked to her about the fact, “Would you like to do this? Are you willing to do this?” Because it’s a tremendous burden. The answer was, “Yes.” She’s unbelievably well-qualified, but I never spoke to her about these various questions.",0,0.079505906,admiration
1077,Savannah Guthrie,55:04,"Let’s get our next voter. She’s leaning to you, Mr. President. She voted for you in 2016. She is a registered Republican. Her name is Moriah Greene. Mariah, what’s your question?",5,0.5026102,curiosity
1078,Savannah Guthrie,55:04,"Let’s get our next voter. She’s leaning to you, Mr. President. She voted for you in 2016. She is a registered Republican. Her name is Moriah Greene. Mariah, what’s your question?",4,0.1686965,confusion
1079,Savannah Guthrie,55:04,"Let’s get our next voter. She’s leaning to you, Mr. President. She voted for you in 2016. She is a registered Republican. Her name is Moriah Greene. Mariah, what’s your question?",13,0.06328071,neutral
1080,President Trump,55:13,Thank you very much.,10,0.8845544,gratitude
1081,President Trump,55:13,Thank you very much.,0,0.035366487,admiration
1082,President Trump,55:13,Thank you very much.,3,0.01574214,approval
1083,Moriah Geene,55:15,"Thank you. Good evening, Mr. President. I’m honored to be with you here tonight, sir. So thank you. I’m a pro-life millennial. And my question for you today is, if Roe v. Wade is ultimately overturned in the future, what protections would be put in place or kept for where the mother’s life is in jeopardy in relation to high risk pregnancies?",10,0.47079915,gratitude
1084,Moriah Geene,55:15,"Thank you. Good evening, Mr. President. I’m honored to be with you here tonight, sir. So thank you. I’m a pro-life millennial. And my question for you today is, if Roe v. Wade is ultimately overturned in the future, what protections would be put in place or kept for where the mother’s life is in jeopardy in relation to high risk pregnancies?",5,0.19112578,curiosity
1085,Moriah Geene,55:15,"Thank you. Good evening, Mr. President. I’m honored to be with you here tonight, sir. So thank you. I’m a pro-life millennial. And my question for you today is, if Roe v. Wade is ultimately overturned in the future, what protections would be put in place or kept for where the mother’s life is in jeopardy in relation to high risk pregnancies?",4,0.08719877,confusion
1086,President Trump,55:36,"Well, again, I’m not ruling on this. And Roe v. Wade is something that a lot of people would say, obviously, you’re going to speak to somebody. Also two other great Justices, Justice Gorsuch, and Justice Kavanaugh… I never spoke to them about Roe v. Wade. I never spoke to them about election laws. I never spoke to them about anything. And I’ve done the right thing from a moral standpoint. I don’t even know from a legal standpoint, but it was the right thing. I think, depending on what happens with Roe v. Wade, I think that perhaps it could get sent down to the states, and the states would decide. I also think perhaps nothing will happen. I have not talked to her about it. I think it would be inappropriate to talk to her about it. And some people would say, “You can talk to about it.” I just think it would be inappropriate.",7,0.19666602,disapproval
1087,President Trump,55:36,"Well, again, I’m not ruling on this. And Roe v. Wade is something that a lot of people would say, obviously, you’re going to speak to somebody. Also two other great Justices, Justice Gorsuch, and Justice Kavanaugh… I never spoke to them about Roe v. Wade. I never spoke to them about election laws. I never spoke to them about anything. And I’ve done the right thing from a moral standpoint. I don’t even know from a legal standpoint, but it was the right thing. I think, depending on what happens with Roe v. Wade, I think that perhaps it could get sent down to the states, and the states would decide. I also think perhaps nothing will happen. I have not talked to her about it. I think it would be inappropriate to talk to her about it. And some people would say, “You can talk to about it.” I just think it would be inappropriate.",4,0.16876929,confusion
1088,President Trump,55:36,"Well, again, I’m not ruling on this. And Roe v. Wade is something that a lot of people would say, obviously, you’re going to speak to somebody. Also two other great Justices, Justice Gorsuch, and Justice Kavanaugh… I never spoke to them about Roe v. Wade. I never spoke to them about election laws. I never spoke to them about anything. And I’ve done the right thing from a moral standpoint. I don’t even know from a legal standpoint, but it was the right thing. I think, depending on what happens with Roe v. Wade, I think that perhaps it could get sent down to the states, and the states would decide. I also think perhaps nothing will happen. I have not talked to her about it. I think it would be inappropriate to talk to her about it. And some people would say, “You can talk to about it.” I just think it would be inappropriate.",15,0.13475233,realization
1089,Savannah Guthrie,56:22,"But what is your preference? Because agreed, that’s not something you should talk to the judge about. But would you like to see Roe versus Wade overturned?",5,0.43539995,curiosity
1090,Savannah Guthrie,56:22,"But what is your preference? Because agreed, that’s not something you should talk to the judge about. But would you like to see Roe versus Wade overturned?",4,0.22568846,confusion
1091,Savannah Guthrie,56:22,"But what is your preference? Because agreed, that’s not something you should talk to the judge about. But would you like to see Roe versus Wade overturned?",12,0.06360416,love
1092,President Trump,56:31,"I would like to see a brilliant jurist, a brilliant person who has done this in great depth and has actually skirted this issue for a long time, make a decision. And that’s why I chose her. I think that she’s going to make a great decision. I did not tell her what decision to make. And I think it would be inappropriate to say right now, because I don’t want to do anything to influence her. I want her to get approved, and then I want her to go by the law. And I know she’s going to make a great decision for our country, along with the other two people I put there.",0,0.23424095,admiration
1093,President Trump,56:31,"I would like to see a brilliant jurist, a brilliant person who has done this in great depth and has actually skirted this issue for a long time, make a decision. And that’s why I chose her. I think that she’s going to make a great decision. I did not tell her what decision to make. And I think it would be inappropriate to say right now, because I don’t want to do anything to influence her. I want her to get approved, and then I want her to go by the law. And I know she’s going to make a great decision for our country, along with the other two people I put there.",14,0.19583532,optimism
1094,President Trump,56:31,"I would like to see a brilliant jurist, a brilliant person who has done this in great depth and has actually skirted this issue for a long time, make a decision. And that’s why I chose her. I think that she’s going to make a great decision. I did not tell her what decision to make. And I think it would be inappropriate to say right now, because I don’t want to do anything to influence her. I want her to get approved, and then I want her to go by the law. And I know she’s going to make a great decision for our country, along with the other two people I put there.",3,0.13710259,approval
1095,Savannah Guthrie,57:03,You’re running as a pro-life Republican. Most pro-life Republicans would like to see Roe v. Wade overturned and abortion banned.,12,0.30061945,love
1096,Savannah Guthrie,57:03,You’re running as a pro-life Republican. Most pro-life Republicans would like to see Roe v. Wade overturned and abortion banned.,14,0.14337257,optimism
1097,Savannah Guthrie,57:03,You’re running as a pro-life Republican. Most pro-life Republicans would like to see Roe v. Wade overturned and abortion banned.,3,0.11534526,approval
1098,President Trump,57:09,"Many of them would. Perhaps most of them would. I am telling you, I don’t want to do anything to influence anything right now. I don’t want to go out tomorrow and say, “Oh, he’s trying to give her a signal.” Because I didn’t speak to her about it. I’ve done the right thing in so doing. How she’s going to rule, you’re going to find out perhaps. Or you might not find out. It may never get there. It may never get there. We’ll see what happens.",4,0.18609504,confusion
1099,President Trump,57:09,"Many of them would. Perhaps most of them would. I am telling you, I don’t want to do anything to influence anything right now. I don’t want to go out tomorrow and say, “Oh, he’s trying to give her a signal.” Because I didn’t speak to her about it. I’ve done the right thing in so doing. How she’s going to rule, you’re going to find out perhaps. Or you might not find out. It may never get there. It may never get there. We’ll see what happens.",14,0.180455,optimism
1100,President Trump,57:09,"Many of them would. Perhaps most of them would. I am telling you, I don’t want to do anything to influence anything right now. I don’t want to go out tomorrow and say, “Oh, he’s trying to give her a signal.” Because I didn’t speak to her about it. I’ve done the right thing in so doing. How she’s going to rule, you’re going to find out perhaps. Or you might not find out. It may never get there. It may never get there. We’ll see what happens.",7,0.09877845,disapproval
1101,Savannah Guthrie,57:32,"All right. We have another question. This is Cindy Velez. She is undecided. She says she’s leaning to Biden, and she did vote for Clinton in 2016. She’s registered as a Democrat. Hi Cindy. What’s your question?",5,0.45271042,curiosity
1102,Savannah Guthrie,57:32,"All right. We have another question. This is Cindy Velez. She is undecided. She says she’s leaning to Biden, and she did vote for Clinton in 2016. She’s registered as a Democrat. Hi Cindy. What’s your question?",4,0.2748032,confusion
1103,Savannah Guthrie,57:32,"All right. We have another question. This is Cindy Velez. She is undecided. She says she’s leaning to Biden, and she did vote for Clinton in 2016. She’s registered as a Democrat. Hi Cindy. What’s your question?",13,0.044419106,neutral
1104,Cindy Velez,57:43,"Good evening, Savannah.",10,0.46722782,gratitude
1105,Cindy Velez,57:43,"Good evening, Savannah.",11,0.15235676,joy
1106,Cindy Velez,57:43,"Good evening, Savannah.",0,0.122786514,admiration
1107,President Trump,57:44,"Hi, Cindy. Thank you.",10,0.87511617,gratitude
1108,President Trump,57:44,"Hi, Cindy. Thank you.",0,0.026569387,admiration
1109,President Trump,57:44,"Hi, Cindy. Thank you.",11,0.018730879,joy
1110,Cindy Velez,57:44,"Good evening, Mr. President.",10,0.6211999,gratitude
1111,Cindy Velez,57:44,"Good evening, Mr. President.",0,0.10450926,admiration
1112,Cindy Velez,57:44,"Good evening, Mr. President.",11,0.06529942,joy
1113,President Trump,57:45,Thank you very much.,10,0.8845544,gratitude
1114,President Trump,57:45,Thank you very much.,0,0.035366487,admiration
1115,President Trump,57:45,Thank you very much.,3,0.01574214,approval
1116,Cindy Velez,57:47,"As the mother of a young male of color, I have reason to respect authority, not only because it’s the right thing to do, but also out of fear that he may face profiling or be considered a criminal. As an educator, I’ve also had similar conversations with my high school students. Mr. President, what will you and your administration do to better prepare our law enforcement officers to work in collaboration with the communities that they serve and also to protect the lives of innocent Black and Latinos from police brutality and injustice?",9,0.25279582,fear
1117,Cindy Velez,57:47,"As the mother of a young male of color, I have reason to respect authority, not only because it’s the right thing to do, but also out of fear that he may face profiling or be considered a criminal. As an educator, I’ve also had similar conversations with my high school students. Mr. President, what will you and your administration do to better prepare our law enforcement officers to work in collaboration with the communities that they serve and also to protect the lives of innocent Black and Latinos from police brutality and injustice?",5,0.15103152,curiosity
1118,Cindy Velez,57:47,"As the mother of a young male of color, I have reason to respect authority, not only because it’s the right thing to do, but also out of fear that he may face profiling or be considered a criminal. As an educator, I’ve also had similar conversations with my high school students. Mr. President, what will you and your administration do to better prepare our law enforcement officers to work in collaboration with the communities that they serve and also to protect the lives of innocent Black and Latinos from police brutality and injustice?",14,0.0763806,optimism
1119,President Trump,58:20,"Right. I fully understand the question, and I saw everything that you saw over the summer. And it was a terrible thing, a terrible thing to watch. We have a Senator named Tim Scott from South Carolina. He came up with a bill that should have been approved. It was great. It was a bill that was strong in terms of law enforcement, and strong in terms of enforcing the proper thing, and doing the proper thing by law enforcement. And the Democrats just wouldn’t go for it. They wouldn’t go for it at all. And I don’t know why, because it was a really great bill. But I do have to say this. And some people don’t like it when I say it, but a lot of people agree. I have done more for the African American community than any president. With the exception of Abraham Lincoln. Criminal justice reform, prison reform, historically Black colleges and universities. I got them funded.",0,0.20410597,admiration
1120,President Trump,58:20,"Right. I fully understand the question, and I saw everything that you saw over the summer. And it was a terrible thing, a terrible thing to watch. We have a Senator named Tim Scott from South Carolina. He came up with a bill that should have been approved. It was great. It was a bill that was strong in terms of law enforcement, and strong in terms of enforcing the proper thing, and doing the proper thing by law enforcement. And the Democrats just wouldn’t go for it. They wouldn’t go for it at all. And I don’t know why, because it was a really great bill. But I do have to say this. And some people don’t like it when I say it, but a lot of people agree. I have done more for the African American community than any president. With the exception of Abraham Lincoln. Criminal justice reform, prison reform, historically Black colleges and universities. I got them funded.",7,0.12917015,disapproval
1121,President Trump,58:20,"Right. I fully understand the question, and I saw everything that you saw over the summer. And it was a terrible thing, a terrible thing to watch. We have a Senator named Tim Scott from South Carolina. He came up with a bill that should have been approved. It was great. It was a bill that was strong in terms of law enforcement, and strong in terms of enforcing the proper thing, and doing the proper thing by law enforcement. And the Democrats just wouldn’t go for it. They wouldn’t go for it at all. And I don’t know why, because it was a really great bill. But I do have to say this. And some people don’t like it when I say it, but a lot of people agree. I have done more for the African American community than any president. With the exception of Abraham Lincoln. Criminal justice reform, prison reform, historically Black colleges and universities. I got them funded.",3,0.093963645,approval
1122,President Trump,59:12,"They were on a year to year basis. They could have been put out of business. As soon as our country had a little bad year, they would have said, “I’m sorry, we’re not going to fund you.” I got them 10 year funding and financing. And more than they even asked for. I became very friendly with a lot of the heads. But we’ve done more… And of course, opportunity zones. But criminal justice reform, everybody said it could not be done. President Obama and Biden never even tried to do it. They never even tried. But I say that, and I say it often. I’ll say it loud, and I’m very proud of it. And I have a great relationship because of what I’ve done with the African-American community. I’m very proud of it.",0,0.2527514,admiration
1123,President Trump,59:12,"They were on a year to year basis. They could have been put out of business. As soon as our country had a little bad year, they would have said, “I’m sorry, we’re not going to fund you.” I got them 10 year funding and financing. And more than they even asked for. I became very friendly with a lot of the heads. But we’ve done more… And of course, opportunity zones. But criminal justice reform, everybody said it could not be done. President Obama and Biden never even tried to do it. They never even tried. But I say that, and I say it often. I’ll say it loud, and I’m very proud of it. And I have a great relationship because of what I’ve done with the African-American community. I’m very proud of it.",3,0.17573676,approval
1124,President Trump,59:12,"They were on a year to year basis. They could have been put out of business. As soon as our country had a little bad year, they would have said, “I’m sorry, we’re not going to fund you.” I got them 10 year funding and financing. And more than they even asked for. I became very friendly with a lot of the heads. But we’ve done more… And of course, opportunity zones. But criminal justice reform, everybody said it could not be done. President Obama and Biden never even tried to do it. They never even tried. But I say that, and I say it often. I’ll say it loud, and I’m very proud of it. And I have a great relationship because of what I’ve done with the African-American community. I’m very proud of it.",10,0.12986009,gratitude
1125,Savannah Guthrie,59:50,"Let’s go to our next question. We have Paulette Dale, she leans slightly to Biden. She voted for Clinton in 2016. She’s registered as a Republican. Paulette, what’s your question?",5,0.5374314,curiosity
1126,Savannah Guthrie,59:50,"Let’s go to our next question. We have Paulette Dale, she leans slightly to Biden. She voted for Clinton in 2016. She’s registered as a Republican. Paulette, what’s your question?",4,0.2000213,confusion
1127,Savannah Guthrie,59:50,"Let’s go to our next question. We have Paulette Dale, she leans slightly to Biden. She voted for Clinton in 2016. She’s registered as a Republican. Paulette, what’s your question?",13,0.060197026,neutral
1128,Paulette Dale,59:58,"Thank you. Good evening, Mr. President.",10,0.82214373,gratitude
1129,Paulette Dale,59:58,"Thank you. Good evening, Mr. President.",0,0.05214428,admiration
1130,Paulette Dale,59:58,"Thank you. Good evening, Mr. President.",14,0.02668942,optimism
1131,President Trump,01:00:00,Thank you. Thank you very much.,10,0.89314026,gratitude
1132,President Trump,01:00:00,Thank you. Thank you very much.,0,0.031731468,admiration
1133,President Trump,01:00:00,Thank you. Thank you very much.,3,0.014139809,approval
1134,Paulette Dale,01:00:01,"I have to say, you have a great smile.",0,0.450382,admiration
1135,Paulette Dale,01:00:01,"I have to say, you have a great smile.",10,0.20793714,gratitude
1136,Paulette Dale,01:00:01,"I have to say, you have a great smile.",11,0.08371586,joy
1137,President Trump,01:00:04,Got you. Thank you.,10,0.90057766,gratitude
1138,President Trump,01:00:04,Got you. Thank you.,0,0.022933103,admiration
1139,President Trump,01:00:04,Got you. Thank you.,3,0.014607706,approval
1140,Paulette Dale,01:00:09,"He does. You’re so handsome when you smile. As the daughter of immigrants to the United States who fled Eastern Europe due to religious persecution, the United States immigration policies are very personal for me.",0,0.488551,admiration
1141,Paulette Dale,01:00:09,"He does. You’re so handsome when you smile. As the daughter of immigrants to the United States who fled Eastern Europe due to religious persecution, the United States immigration policies are very personal for me.",12,0.13302499,love
1142,Paulette Dale,01:00:09,"He does. You’re so handsome when you smile. As the daughter of immigrants to the United States who fled Eastern Europe due to religious persecution, the United States immigration policies are very personal for me.",3,0.09566679,approval
1143,President Trump,01:00:25,Right.,3,0.3895479,approval
1144,President Trump,01:00:25,Right.,13,0.19529727,neutral
1145,President Trump,01:00:25,Right.,0,0.11046439,admiration
1146,Paulette Dale,01:00:27,"Surveys show that most Americans, and the majority of Republicans, support the Dreamers program. So my question for you, Mr. President, is if you are elected to a second term, do you expect to pursue your previous efforts to cut the DACA program?",5,0.52697664,curiosity
1147,Paulette Dale,01:00:27,"Surveys show that most Americans, and the majority of Republicans, support the Dreamers program. So my question for you, Mr. President, is if you are elected to a second term, do you expect to pursue your previous efforts to cut the DACA program?",4,0.2586679,confusion
1148,Paulette Dale,01:00:27,"Surveys show that most Americans, and the majority of Republicans, support the Dreamers program. So my question for you, Mr. President, is if you are elected to a second term, do you expect to pursue your previous efforts to cut the DACA program?",13,0.042110153,neutral
1149,President Trump,01:00:51,Yeah.,3,0.29146704,approval
1150,President Trump,01:00:51,Yeah.,13,0.17329912,neutral
1151,President Trump,01:00:51,Yeah.,11,0.14309832,joy
1152,Paulette Dale,01:00:51,Why or why not?,5,0.42452204,curiosity
1153,Paulette Dale,01:00:51,Why or why not?,4,0.38161993,confusion
1154,Paulette Dale,01:00:51,Why or why not?,13,0.03823556,neutral
1155,President Trump,01:00:54,"DACA is somewhat different than Dreamers. You understand that, and you understand it better than anybody, probably, in this room. Where do you come from, by the way, originally? Where?",4,0.36807555,confusion
1156,President Trump,01:00:54,"DACA is somewhat different than Dreamers. You understand that, and you understand it better than anybody, probably, in this room. Where do you come from, by the way, originally? Where?",5,0.27728012,curiosity
1157,President Trump,01:00:54,"DACA is somewhat different than Dreamers. You understand that, and you understand it better than anybody, probably, in this room. Where do you come from, by the way, originally? Where?",13,0.07803659,neutral
1158,Paulette Dale,01:01:02,My grandparents were from Russia and Poland.,15,0.22605687,realization
1159,Paulette Dale,01:01:02,My grandparents were from Russia and Poland.,13,0.21451715,neutral
1160,Paulette Dale,01:01:02,My grandparents were from Russia and Poland.,3,0.17930458,approval
1161,President Trump,01:01:05,"That’s very good. Okay. So we are going to take care of DACA. We’re going to take care of Dreamer. It’s working right now. We’re negotiating different aspects of immigration and immigration law. We’ve built now, over 400 miles of border wall, southern border. Mexico is working very closely with us. We have the strongest border we’ve ever had. We want people to come into our country. They have to come in legally. But we are working very hard on the DACA program. And you will be, I think, very happy over the course of the next year.",14,0.31052276,optimism
1162,President Trump,01:01:05,"That’s very good. Okay. So we are going to take care of DACA. We’re going to take care of Dreamer. It’s working right now. We’re negotiating different aspects of immigration and immigration law. We’ve built now, over 400 miles of border wall, southern border. Mexico is working very closely with us. We have the strongest border we’ve ever had. We want people to come into our country. They have to come in legally. But we are working very hard on the DACA program. And you will be, I think, very happy over the course of the next year.",3,0.16854998,approval
1163,President Trump,01:01:05,"That’s very good. Okay. So we are going to take care of DACA. We’re going to take care of Dreamer. It’s working right now. We’re negotiating different aspects of immigration and immigration law. We’ve built now, over 400 miles of border wall, southern border. Mexico is working very closely with us. We have the strongest border we’ve ever had. We want people to come into our country. They have to come in legally. But we are working very hard on the DACA program. And you will be, I think, very happy over the course of the next year.",0,0.15314701,admiration
1164,Paulette Dale,01:01:39,Thank you.,10,0.90423286,gratitude
1165,Paulette Dale,01:01:39,Thank you.,0,0.021913258,admiration
1166,Paulette Dale,01:01:39,Thank you.,3,0.012840634,approval
1167,President Trump,01:01:39,Because I feel the same way as you do about it.,15,0.2385038,realization
1168,President Trump,01:01:39,Because I feel the same way as you do about it.,3,0.21809213,approval
1169,President Trump,01:01:39,Because I feel the same way as you do about it.,13,0.110701405,neutral
1170,Paulette Dale,01:01:41,"Thank you, Mr. President.",10,0.8827505,gratitude
1171,Paulette Dale,01:01:41,"Thank you, Mr. President.",0,0.030354464,admiration
1172,Paulette Dale,01:01:41,"Thank you, Mr. President.",3,0.017404607,approval
1173,President Trump,01:01:41,Thank you. Thank you very much.,10,0.8931403,gratitude
1174,President Trump,01:01:41,Thank you. Thank you very much.,0,0.03173147,admiration
1175,President Trump,01:01:41,Thank you. Thank you very much.,3,0.014139803,approval
1176,Savannah Guthrie,01:01:43,"Mr. President, in point of fact, the DACA program… Under your administration, no new applicants are allowed. And in fact, the DACA recipients now have to renew every year as opposed to every two years. So in fact, the DACA program has been curtailed by your administration.",6,0.21094318,disappointment
1177,Savannah Guthrie,01:01:43,"Mr. President, in point of fact, the DACA program… Under your administration, no new applicants are allowed. And in fact, the DACA recipients now have to renew every year as opposed to every two years. So in fact, the DACA program has been curtailed by your administration.",7,0.1761619,disapproval
1178,Savannah Guthrie,01:01:43,"Mr. President, in point of fact, the DACA program… Under your administration, no new applicants are allowed. And in fact, the DACA recipients now have to renew every year as opposed to every two years. So in fact, the DACA program has been curtailed by your administration.",16,0.12398474,sadness
